,Unnamed: 0,domain,scanned url,total,positives,duration[VT],rlength,resolution,server,URL after redirects,Final URL,suspicious_tld,length,fake_tld,brand,pop_keywords,similar,is_idn,minus,num_subdomains,unshorten url
61,6791,tinyurl.com,http://tinyurl.com/y3enj2ul,83,1,0,130405,104.20.139.65,nginx,https://actualidad.rt.com/actualidad/363897-mexico-ensayos-vacuna-rusa-sputnik?utm_source=rss&utm_medium=rss&utm_campaign=actualidad,https://actualidad.rt.com/actualidad/363897-mexico-ensayos-vacuna-rusa-sputnik?utm_source=rss&utm_medium=rss&utm_campaign=actualidad,N,132,0,0,0,0,N,5,1,https://actualidad.rt.com/actualidad/363897-mexico-ensayos-vacuna-rusa-sputnik?utm_source=rss&utm_medium=rss&utm_campaign=actualidad
62,6869,ow.ly,http://ow.ly/CQky50B5qk8%20http:/ow.ly/aaUL50B5qih,83,1,0,1170,54.67.62.204,,None,http://ow.ly/CQky50B5qk8%20http:/ow.ly/aaUL50B5qih,N,50,0,0,0,0,N,0,1,http://ow.ly/CQky50B5qk8%20http:/ow.ly/aaUL50B5qih
63,6900,shar.es,https://shar.es/abj1mG,83,2,0,2522,18.221.60.199,openresty,http://politicaonline.mx/disp.noticia.aspx?id=26614,http://politicaonline.mx/disp.noticia.aspx?id=26614,N,51,0,0,1,0,N,0,2,http://politicaonline.mx/disp.noticia.aspx?id=26614
64,7017,ht.ly,http://ht.ly/UGgo30r5yqz,83,2,0,442656,54.67.62.204,cloudflare,https://www.diarioelmundo.com.mx/index.php/2020/08/21/en-septiembre-llega-vacuna-sputnik-v/,https://www.diarioelmundo.com.mx/index.php/2020/08/21/en-septiembre-llega-vacuna-sputnik-v/,N,91,0,0,0,0,N,5,3,https://www.diarioelmundo.com.mx/index.php/2020/08/21/en-septiembre-llega-vacuna-sputnik-v/
65,7120,uol.com.br,https://www1.folha.uol.com.br/equilibrioesaude/2020/08/russos-querem-usar-brasil-e-outros-tres-paises-como-base-para-a-producao-da-vacina-sputnik-v.shtml,83,1,0,323324,200.147.36.65,nginx,None,https://www1.folha.uol.com.br/equilibrioesaude/2020/08/russos-querem-usar-brasil-e-outros-tres-paises-como-base-para-a-producao-da-vacina-sputnik-v.shtml,N,153,0,0,0,0,N,16,4,https://www1.folha.uol.com.br/equilibrioesaude/2020/08/russos-querem-usar-brasil-e-outros-tres-paises-como-base-para-a-producao-da-vacina-sputnik-v.shtml
66,7153,dld.bz,http://dld.bz/jhsFW,83,2,0,1032003,54.165.125.67,cloudflare,https://dailycaller.com/2020/08/21/russia-putin-coronavirus-vaccine-daughter-sputnik-v-pandemic/,https://dailycaller.com/2020/08/21/russia-putin-coronavirus-vaccine-daughter-sputnik-v-pandemic/,N,96,0,0,0,0,N,7,0,https://dailycaller.com/2020/08/21/russia-putin-coronavirus-vaccine-daughter-sputnik-v-pandemic/
67,7178,tinyurl.com,https://tinyurl.com/y5pu22zu,83,1,0,52569,104.20.139.65,,https://www.exberliner.com/whats-on/film/exil/,https://www.exberliner.com/whats-on/film/exil/,N,46,0,0,0,0,N,1,1,https://www.exberliner.com/whats-on/film/exil/
68,7344,diarioroatan.com,https://diarioroatan.com/mexico-en-su-fase-3-ensayara-vacuna-rusa-sputnik-v/hambrezona,83,1,0,56129,192.241.129.189,Apache/2.4.37 (centos) OpenSSL/1.1.1c,None,https://diarioroatan.com/mexico-en-su-fase-3-ensayara-vacuna-rusa-sputnik-v/hambrezona,N,86,0,0,0,0,N,9,0,https://diarioroatan.com/mexico-en-su-fase-3-ensayara-vacuna-rusa-sputnik-v/hambrezona
69,7502,tinyurl.com,https://tinyurl.com/y5mmhbel,83,1,0,33551,104.20.139.65,nginx,http://urbanianoticias.com.mx/index.php/2012-09-19-14-40-15/29232-mexico-recibira-2-mil-dosis-de-vacunas-sputnik-v,http://urbanianoticias.com.mx/index.php/2012-09-19-14-40-15/29232-mexico-recibira-2-mil-dosis-de-vacunas-sputnik-v,N,114,0,0,0,0,N,14,2,http://urbanianoticias.com.mx/index.php/2012-09-19-14-40-15/29232-mexico-recibira-2-mil-dosis-de-vacunas-sputnik-v
70,7658,n9.cl,https://n9.cl/x46r,83,1,0,133680,104.31.77.241,nginx,https://actualidad.rt.com/actualidad/363817-rusia-comenzara-ensayos-clinicos-sputnik?utm_source=Email-Message&utm_medium=Email&utm_campaign=Email_daily,https://actualidad.rt.com/actualidad/363817-rusia-comenzara-ensayos-clinicos-sputnik?utm_source=Email-Message&utm_medium=Email&utm_campaign=Email_daily,N,151,0,0,0,0,N,6,1,https://actualidad.rt.com/actualidad/363817-rusia-comenzara-ensayos-clinicos-sputnik?utm_source=Email-Message&utm_medium=Email&utm_campaign=Email_daily
71,7678,tinyurl.com,http://tinyurl.com/y4bab6oe,83,1,0,10034,172.67.1.225,cloudflare,https://www.eltelegrafo.com.ec/noticias/mundo/8/vacuna-rusa-grupos-prioritarios-coronavirus,https://www.eltelegrafo.com.ec/noticias/mundo/8/vacuna-rusa-grupos-prioritarios-coronavirus,N,91,0,0,0,0,N,4,2,https://www.eltelegrafo.com.ec/noticias/mundo/8/vacuna-rusa-grupos-prioritarios-coronavirus
72,7749,lnkd.in,https://lnkd.in/ekANekT%20https:/lnkd.in/ePuiBWy,83,1,0,80910,108.174.10.10,,https://www.linkedin.com/,https://www.linkedin.com/,N,25,0,0,0,1,N,0,1,https://www.linkedin.com/
73,7888,tinyurl.com,http://tinyurl.com/y4ldxcff,83,1,0,129981,104.20.139.65,nginx,https://actualidad.rt.com/actualidad/363995-venezuela-aportara-500-voluntarios-vacuna-sputnik?utm_source=rss&utm_medium=rss&utm_campaign=actualidad,https://actualidad.rt.com/actualidad/363995-venezuela-aportara-500-voluntarios-vacuna-sputnik?utm_source=rss&utm_medium=rss&utm_campaign=actualidad,N,147,0,0,0,0,N,6,1,https://actualidad.rt.com/actualidad/363995-venezuela-aportara-500-voluntarios-vacuna-sputnik?utm_source=rss&utm_medium=rss&utm_campaign=actualidad
74,8100,gnomionline.com.cy,https://gnomionline.com.cy/index.php/component/k2/item/12956-rwsia-xwris-sobares-parenergeies-oi-klinikes-dokimes-tou-emboliou-spytnik-b,83,1,0,1792,192.124.249.15,Sucuri/Cloudproxy,None,https://gnomionline.com.cy/index.php/component/k2/item/12956-rwsia-xwris-sobares-parenergeies-oi-klinikes-dokimes-tou-emboliou-spytnik-b,N,136,0,0,1,0,N,11,2,https://gnomionline.com.cy/index.php/component/k2/item/12956-rwsia-xwris-sobares-parenergeies-oi-klinikes-dokimes-tou-emboliou-spytnik-b
75,8542,dld.bz,http://dld.bz/jhuXg,83,2,0,122867,3.212.247.237,openresty,https://elcomercio.pe/mundo/venezuela/coronavirus-venezuela-participara-con-500-voluntarios-en-fase-iii-de-vacuna-rusa-sputnik-v-contra-el-covid-19-vladimir-putin-nicolas-maduro-rusia-noticia/,https://elcomercio.pe/mundo/venezuela/coronavirus-venezuela-participara-con-500-voluntarios-en-fase-iii-de-vacuna-rusa-sputnik-v-contra-el-covid-19-vladimir-putin-nicolas-maduro-rusia-noticia/,N,192,0,0,0,0,N,23,0,https://elcomercio.pe/mundo/venezuela/coronavirus-venezuela-participara-con-500-voluntarios-en-fase-iii-de-vacuna-rusa-sputnik-v-contra-el-covid-19-vladimir-putin-nicolas-maduro-rusia-noticia/
76,8742,eltubazodigital.com,https://www.eltubazodigital.com/featured/sputnik-v-500-venezolanos-seran-voluntarios-en-la-fase-3-de-la-vacuna-rusa/2020/08/22/,83,1,0,124816,172.67.221.235,cloudflare,https://www.eltubazodigital.com/nacionales/sputnik-v-500-venezolanos-seran-voluntarios-en-la-fase-3-de-la-vacuna-rusa/2020/08/22/,https://www.eltubazodigital.com/nacionales/sputnik-v-500-venezolanos-seran-voluntarios-en-la-fase-3-de-la-vacuna-rusa/2020/08/22/,N,129,0,0,0,0,N,13,1,https://eltubazodigital.com/nacionales/sputnik-v-500-venezolanos-seran-voluntarios-en-la-fase-3-de-la-vacuna-rusa/2020/08/22/
77,8801,libero.pe,https://libero.pe/ocio/1579150-coronavirus-peru-embajada-rusia-ofrece-vacuna-sputnik-v-covid-19-essalud-minsa,83,1,0,117865,151.101.66.207,nginx,None,https://libero.pe/ocio/1579150-coronavirus-peru-embajada-rusia-ofrece-vacuna-sputnik-v-covid-19-essalud-minsa,N,109,0,0,0,0,N,12,0,https://libero.pe/ocio/1579150-coronavirus-peru-embajada-rusia-ofrece-vacuna-sputnik-v-covid-19-essalud-minsa
78,8865,infobae.com,http://infobae.com/,83,1,3195,901922,23.199.49.81,openresty,https://www.infobae.com/america/,https://www.infobae.com/america/,N,32,0,0,0,1,N,0,1,https://www.infobae.com/america/
79,8884,tinyurl.com,http://tinyurl.com/y4yl7lce,83,1,0,131291,104.20.139.65,nginx,https://actualidad.rt.com/actualidad/364046-embajador-ruso-argentina-interes-vacuna?utm_source=rss&utm_medium=rss&utm_campaign=actualidad,https://actualidad.rt.com/actualidad/364046-embajador-ruso-argentina-interes-vacuna?utm_source=rss&utm_medium=rss&utm_campaign=actualidad,N,137,0,0,0,0,N,5,1,https://actualidad.rt.com/actualidad/364046-embajador-ruso-argentina-interes-vacuna?utm_source=rss&utm_medium=rss&utm_campaign=actualidad
80,9045,uol.com.br,https://www1.folha.uol.com.br/equilibrioesaude/2020/08/russos-querem-usar-brasil-e-outros-tres-paises-como-base-para-a-producao-da-vacina-sputnik-v.shtml%20http:/google.com,83,1,0,122591,200.147.100.48,nginx,https://www1.folha.uol.com.br/erro/404/,https://www1.folha.uol.com.br/erro/404/,N,39,0,0,0,0,N,0,3,https://www1.folha.uol.com.br/erro/404/
81,9070,tinyurl.com,http://tinyurl.com/yyokcvbd,83,1,0,44813,104.20.138.65,Apache,https://www.chiapas.eu/news.php?id=10810,https://www.chiapas.eu/news.php?id=10810,N,40,0,0,0,0,N,0,2,https://www.chiapas.eu/news.php?id=10810
82,9188,lnkd.in,https://lnkd.in/d-4wzMq%20https:/lnkd.in/d64DaXw,83,1,0,38973,108.174.10.10,,https://www.linkedin.com/feed/update/urn:li:share:6703134168190074880,https://www.linkedin.com/feed/update/urn:li:share:6703134168190074880,N,69,0,0,0,1,N,0,1,https://www.linkedin.com/feed/update/urn:li:share:6703134168190074880
83,9233,tinyurl.com,https://tinyurl.com/y4265hht,83,1,0,120551,104.20.138.65,,https://www.ta3.com/clanok/1190728/evidujeme-desiatky-novych-pripadov-najviac-hlasi-bratislava.html,https://www.ta3.com/clanok/1190728/evidujeme-desiatky-novych-pripadov-najviac-hlasi-bratislava.html,N,99,0,0,0,0,N,6,2,https://www.ta3.com/clanok/1190728/evidujeme-desiatky-novych-pripadov-najviac-hlasi-bratislava.html
84,9542,plazademayo.info,http://plazademayo.info/el-telefono-se-colapsa-embajador-ruso-habla-del-gran-interes-de-argentina-por-la-vacuna-sputnik-v/,83,1,0,240813,200.58.111.118,Apache,None,http://plazademayo.info/el-telefono-se-colapsa-embajador-ruso-habla-del-gran-interes-de-argentina-por-la-vacuna-sputnik-v/,Y,122,0,0,0,0,N,16,0,http://plazademayo.info/el-telefono-se-colapsa-embajador-ruso-habla-del-gran-interes-de-argentina-por-la-vacuna-sputnik-v/
85,9544,ow.ly,http://ow.ly/cVrU30r5N71%20http:/ow.ly/WPmU30r5N73,83,1,0,1170,54.67.120.65,,None,http://ow.ly/cVrU30r5N71%20http:/ow.ly/WPmU30r5N73,N,50,0,0,0,0,N,0,1,http://ow.ly/cVrU30r5N71%20http:/ow.ly/WPmU30r5N73
86,9617,analgeria.com,https://analgeria.com/%D8%B1%D9%88%D8%B3%D9%8A%D8%A7-%D8%A5%D9%86%D8%AA%D8%A7%D8%AC-%D9%86%D8%AD%D9%88-2-%D9%85%D9%84%D9%8A%D9%88%D9%86-%D8%AC%D8%B1%D8%B9%D8%A9-%D9%85%D9%86-%D9%84%D9%82%D8%A7%D8%AD-%D9%83%D9%88%D8%B1/,83,1,0,136787,164.132.5.144,Apache,None,https://analgeria.com/%D8%B1%D9%88%D8%B3%D9%8A%D8%A7-%D8%A5%D9%86%D8%AA%D8%A7%D8%AC-%D9%86%D8%AD%D9%88-2-%D9%85%D9%84%D9%8A%D9%88%D9%86-%D8%AC%D8%B1%D8%B9%D8%A9-%D9%85%D9%86-%D9%84%D9%82%D8%A7%D8%AD-%D9%83%D9%88%D8%B1/,N,218,0,0,0,0,N,8,0,https://analgeria.com/%D8%B1%D9%88%D8%B3%D9%8A%D8%A7-%D8%A5%D9%86%D8%AA%D8%A7%D8%AC-%D9%86%D8%AD%D9%88-2-%D9%85%D9%84%D9%8A%D9%88%D9%86-%D8%AC%D8%B1%D8%B9%D8%A9-%D9%85%D9%86-%D9%84%D9%82%D8%A7%D8%AD-%D9%83%D9%88%D8%B1/
87,9913,tiny.pl,https://tiny.pl/7xg9g,83,1,0,109587,91.205.73.154,IdeaWebServer/0.83.537,https://arbitror.pl/produkt/morawiecki-i-jego-tajemnice/,https://arbitror.pl/produkt/morawiecki-i-jego-tajemnice/,N,56,0,0,0,0,N,3,0,https://arbitror.pl/produkt/morawiecki-i-jego-tajemnice/
88,10057,upflow.co,http://upflow.co/l/RRN3,83,1,0,3380,45.55.116.60,nginx/1.10.2 + Phusion Passenger 5.1.2,https://upflow.co/l/RRN3/industry/healthcare/biotech/healthcare/indian-pharma-producers-show-great-interest-in-covid-19-vaccine-sputnik-v-russia/articleshow/77561370.cms,https://upflow.co/l/RRN3/industry/healthcare/biotech/healthcare/indian-pharma-producers-show-great-interest-in-covid-19-vaccine-sputnik-v-russia/articleshow/77561370.cms,N,169,0,0,0,0,N,12,1,https://upflow.co/l/RRN3/industry/healthcare/biotech/healthcare/indian-pharma-producers-show-great-interest-in-covid-19-vaccine-sputnik-v-russia/articleshow/77561370.cms
89,10371,amzn.to,http://amzn.to/3aQZ1Ms%20http:/amzn.to/2E6m6hU,83,2,0,394387,67.199.248.12,Server,https://www.amazon.com/,https://www.amazon.com/,N,23,0,1,0,1,N,0,1,https://www.amazon.com/
90,10372,amzn.to,https://amzn.to/2ZeRpAZ,83,2,0,165487,67.199.248.13,Server,https://www.amazon.in/b?ie=UTF8&node=14351766031,https://www.amazon.in/b?ie=UTF8&node=14351766031,N,48,0,1,0,1,N,0,1,https://www.amazon.in/b?ie=UTF8&node=14351766031
91,10392,amzn.to,https://amzn.to/34pc6M0,83,2,0,156752,67.199.248.13,Server,https://www.amazon.in/b?ie=UTF8&node=14351766031,https://www.amazon.in/b?ie=UTF8&node=14351766031,N,48,0,1,0,1,N,0,1,https://www.amazon.in/b?ie=UTF8&node=14351766031
92,10426,amzn.to,https://amzn.to/35E1LKu,83,2,0,164485,67.199.248.12,Server,https://www.amazon.in/b?ie=UTF8&node=14351766031,https://www.amazon.in/b?ie=UTF8&node=14351766031,N,48,0,1,0,1,N,0,1,https://www.amazon.in/b?ie=UTF8&node=14351766031
93,10459,daum.net,https://news.v.daum.net/v/20200515060036516,83,1,219,73885,121.53.224.10,,https://news.v.daum.net/v/20200515060036516,https://news.v.daum.net/v/20200515060036516,N,43,0,0,0,0,N,0,2,https://news.v.daum.net/v/20200515060036516
94,10494,shar.es,https://shar.es/abeuAJ,83,2,0,46884,3.129.33.53,cloudflare,https://attracttour.com/2020/08/vladimir-putin-confirmed-katerina-tikhonova-was-given-dose-of-russian-covid-vaccine-sputnik-v/,https://attracttour.com/2020/08/vladimir-putin-confirmed-katerina-tikhonova-was-given-dose-of-russian-covid-vaccine-sputnik-v/,N,126,0,0,0,0,N,13,0,https://attracttour.com/2020/08/vladimir-putin-confirmed-katerina-tikhonova-was-given-dose-of-russian-covid-vaccine-sputnik-v/
95,10538,tinyurl.com,http://tinyurl.com/yyt26wqg,83,1,0,268825,104.20.139.65,Apache,https://www.copernical.com/news-public/item/18695-2020-08-24-06-55-10,https://www.copernical.com/news-public/item/18695-2020-08-24-06-55-10,N,69,0,0,0,0,N,7,1,https://www.copernical.com/news-public/item/18695-2020-08-24-06-55-10
96,10796,starfm.co.ke,https://www.starfm.co.ke/xaaladaha-coronavirus-ee-ruushka-oo-kor-u-dhaafay-960000/,83,2,0,113017,199.58.184.195,Apache,None,https://www.starfm.co.ke/xaaladaha-coronavirus-ee-ruushka-oo-kor-u-dhaafay-960000/,N,82,0,0,0,0,N,8,2,https://www.starfm.co.ke/xaaladaha-coronavirus-ee-ruushka-oo-kor-u-dhaafay-960000/
97,10822,tinyurl.com,http://tinyurl.com/y29lc5he,83,1,0,129912,104.20.138.65,nginx,https://actualidad.rt.com/actualidad/364178-oms-iniciar-discusiones-rusia-vacuna-sputnik?utm_source=rss&utm_medium=rss&utm_campaign=actualidad,https://actualidad.rt.com/actualidad/364178-oms-iniciar-discusiones-rusia-vacuna-sputnik?utm_source=rss&utm_medium=rss&utm_campaign=actualidad,N,142,0,0,0,0,N,6,1,https://actualidad.rt.com/actualidad/364178-oms-iniciar-discusiones-rusia-vacuna-sputnik?utm_source=rss&utm_medium=rss&utm_campaign=actualidad
98,11249,libero.pe,https://libero.pe/ocio/1579461-coronavirus-mundo-oms-espera-datos-cientificos-vacuna-rusa-covid-19-sputnik-v-rusia,83,1,0,133760,151.101.2.207,nginx,None,https://libero.pe/ocio/1579461-coronavirus-mundo-oms-espera-datos-cientificos-vacuna-rusa-covid-19-sputnik-v-rusia,N,114,0,0,0,0,N,13,0,https://libero.pe/ocio/1579461-coronavirus-mundo-oms-espera-datos-cientificos-vacuna-rusa-covid-19-sputnik-v-rusia
99,11398,gazeta.ru,http://gazeta.ru/,83,1,3752,621367,81.19.72.2,nginx,https://www.gazeta.ru/,https://www.gazeta.ru/,N,22,0,0,0,0,N,0,1,https://www.gazeta.ru/
100,11571,lnkd.in,https://lnkd.in/exYFzf2%20https:/lnkd.in/efSADYC,83,1,0,80910,108.174.10.10,,https://www.linkedin.com/,https://www.linkedin.com/,N,25,0,0,0,1,N,0,1,https://www.linkedin.com/
101,11656,covid19globalcases.com,https://covid19globalcases.com/sputnik-v-pfizer-and-more-everything-about-the-race-to-find-the-covid-19-vaccine/,83,1,0,50507,143.95.80.46,nginx/1.16.1,None,https://covid19globalcases.com/sputnik-v-pfizer-and-more-everything-about-the-race-to-find-the-covid-19-vaccine/,N,112,0,0,0,1,N,14,0,https://covid19globalcases.com/sputnik-v-pfizer-and-more-everything-about-the-race-to-find-the-covid-19-vaccine/
102,11947,daum.net,https://news.v.daum.net/v/20200824090606831,83,1,0,84210,121.53.224.10,,None,https://news.v.daum.net/v/20200824090606831,N,43,0,0,0,0,N,0,2,https://news.v.daum.net/v/20200824090606831
103,12074,cnnturk.com,http://www.cnnturk.com/amp/turkiye/topkapida-metrobus-yaniyor,83,1,0,55554,51.81.66.145,MerlinCDN,https://www.cnnturk.com/amp/turkiye/topkapida-metrobus-yaniyor,https://www.cnnturk.com/amp/turkiye/topkapida-metrobus-yaniyor,N,62,0,0,0,0,N,2,1,https://www.cnnturk.com/amp/turkiye/topkapida-metrobus-yaniyor
104,12113,abcnews.media,https://abcnews.media/russia-named-epivaccorona-in-preparation-to-launch-another-vaccine,83,1,0,74216,198.12.255.108,Apache,None,https://abcnews.media/russia-named-epivaccorona-in-preparation-to-launch-another-vaccine,N,88,0,0,0,0,N,8,0,https://abcnews.media/russia-named-epivaccorona-in-preparation-to-launch-another-vaccine
105,12465,lavozdemichoacan.com.mx,https://www.lavozdemichoacan.com.mx/pais/mexico-ya-tiene-voluntarios-para-realizar-la-fase-3-de-vacuna-rusa-sputnik-v/,83,1,0,19206,50.21.183.19,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/7.1.33,None,https://www.lavozdemichoacan.com.mx/pais/mexico-ya-tiene-voluntarios-para-realizar-la-fase-3-de-vacuna-rusa-sputnik-v/,N,118,0,0,0,0,N,13,2,https://www.lavozdemichoacan.com.mx/pais/mexico-ya-tiene-voluntarios-para-realizar-la-fase-3-de-vacuna-rusa-sputnik-v/
106,12745,tinyurl.com,http://tinyurl.com/y6a93d7w,83,1,0,129220,172.67.1.225,nginx,https://actualidad.rt.com/actualidad/364353-rusia-dar-luz-verde-pruebas-vacuna-sputnik?utm_source=rss&utm_medium=rss&utm_campaign=actualidad,https://actualidad.rt.com/actualidad/364353-rusia-dar-luz-verde-pruebas-vacuna-sputnik?utm_source=rss&utm_medium=rss&utm_campaign=actualidad,N,140,0,0,0,0,N,7,1,https://actualidad.rt.com/actualidad/364353-rusia-dar-luz-verde-pruebas-vacuna-sputnik?utm_source=rss&utm_medium=rss&utm_campaign=actualidad
107,12757,tinyurl.com,http://tinyurl.com/y44kgcvp,83,1,0,262741,104.20.139.65,Apache,https://www.copernical.com/news-public/item/18721-2020-08-25-13-56-05,https://www.copernical.com/news-public/item/18721-2020-08-25-13-56-05,N,69,0,0,0,0,N,7,1,https://www.copernical.com/news-public/item/18721-2020-08-25-13-56-05
108,12809,tinyurl.com,http://tinyurl.com/y4rz5hbu,83,1,0,265694,104.20.138.65,Apache,https://www.copernical.com/news-public/item/18722-2020-08-25-13-56-08,https://www.copernical.com/news-public/item/18722-2020-08-25-13-56-08,N,69,0,0,0,0,N,7,1,https://www.copernical.com/news-public/item/18722-2020-08-25-13-56-08
109,12863,ow.ly,http://ow.ly/Nixe50B8CvK,83,1,0,71552,54.67.57.56,Apache,http://cadenapolitica.com/2020/08/25/mexico-participara-en-la-fase-3-de-la-vacuna-rusa-sputnik-v/,http://cadenapolitica.com/2020/08/25/mexico-participara-en-la-fase-3-de-la-vacuna-rusa-sputnik-v/,N,97,0,0,0,0,N,11,0,http://cadenapolitica.com/2020/08/25/mexico-participara-en-la-fase-3-de-la-vacuna-rusa-sputnik-v/
110,12877,punjabkesari.com,https://punjabkesari.com/india-news/russia-seeks-cooperation-with-india-in-manufacturing-its-corona-vaccine-sputnik-v-/,83,1,0,41375,104.20.67.151,cloudflare,None,https://punjabkesari.com/india-news/russia-seeks-cooperation-with-india-in-manufacturing-its-corona-vaccine-sputnik-v-/,N,119,0,0,0,0,N,13,0,https://punjabkesari.com/india-news/russia-seeks-cooperation-with-india-in-manufacturing-its-corona-vaccine-sputnik-v-/
111,12988,ht.ly,http://ht.ly/TaG030r6cjV,83,2,0,39967,54.67.62.204,Apache,https://www.mexnewz.mx/mexico-tendra-dos-mil-voluntarios-para-realizar-fase-3-de-vacuna-rusa-sputnik-5/,https://www.mexnewz.mx/mexico-tendra-dos-mil-voluntarios-para-realizar-fase-3-de-vacuna-rusa-sputnik-5/,N,103,0,0,0,0,N,13,1,https://www.mexnewz.mx/mexico-tendra-dos-mil-voluntarios-para-realizar-fase-3-de-vacuna-rusa-sputnik-5/
112,13066,cnnturk.com,https://www.cnnturk.com/turkiye/topkapida-metrobus-yaniyor,83,1,0,219192,51.81.66.145,MerlinCDN,None,https://www.cnnturk.com/turkiye/topkapida-metrobus-yaniyor,N,58,0,0,0,0,N,2,1,https://www.cnnturk.com/turkiye/topkapida-metrobus-yaniyor
113,13148,ow.ly,http://ow.ly/dWSw30r6eOp,83,1,0,90970,54.183.132.164,nginx,https://www.teleamazonas.com/2020/08/vacuna-sputkin-v-recibe-autorizacion-para-ensayos-avanzados/,https://www.teleamazonas.com/2020/08/vacuna-sputkin-v-recibe-autorizacion-para-ensayos-avanzados/,N,97,0,1,0,1,N,7,1,https://www.teleamazonas.com/2020/08/vacuna-sputkin-v-recibe-autorizacion-para-ensayos-avanzados/
114,13176,lnkd.in,https://lnkd.in/e3tPq3v,83,1,0,42682,108.174.10.10,,https://www.linkedin.com/feed/update/urn:li:share:6704127849294573568,https://www.linkedin.com/feed/update/urn:li:share:6704127849294573568,N,69,0,0,0,1,N,0,1,https://www.linkedin.com/feed/update/urn:li:share:6704127849294573568
115,13243,tinyurl.com,http://tinyurl.com/y4vye3sv,83,1,0,140555,104.20.138.65,nginx,https://cnnespanol.cnn.com/video/mexico-pruebas-voluntarios-tercera-etapa-pruebas-vacuna-sputnik-v-marcelo-ebrard-protocolos-sanitarios-evaluacion-requena-panorama-cnne/,https://cnnespanol.cnn.com/video/mexico-pruebas-voluntarios-tercera-etapa-pruebas-vacuna-sputnik-v-marcelo-ebrard-protocolos-sanitarios-evaluacion-requena-panorama-cnne/,N,169,0,0,0,0,N,16,1,https://cnnespanol.cnn.com/video/mexico-pruebas-voluntarios-tercera-etapa-pruebas-vacuna-sputnik-v-marcelo-ebrard-protocolos-sanitarios-evaluacion-requena-panorama-cnne/
116,13273,guadalajarafollow.com,https://www.guadalajarafollow.com/2020/08/mexico-participara-con-2-mil-voluntarios-en-la-fase-3-de-vacuna-sputnik-v/,83,1,0,56628,104.18.52.59,cloudflare,None,https://www.guadalajarafollow.com/2020/08/mexico-participara-con-2-mil-voluntarios-en-la-fase-3-de-vacuna-sputnik-v/,N,116,0,0,0,0,N,13,1,https://www.guadalajarafollow.com/2020/08/mexico-participara-con-2-mil-voluntarios-en-la-fase-3-de-vacuna-sputnik-v/
